"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2019",208.535,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2019",6.42,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2018",204.97,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2018",6.459,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2017",202.922,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2017",6.575,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2016",193.988,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2016",6.456,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2015",193.355,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2015",6.598,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2014",187.055,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2014",6.5,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2013",179.448,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2013",6.341,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2012",181.797,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2012",6.58,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2011",177.94,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2011",6.566,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2010",175.226,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2010",5.72,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2009",172.554,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2009",4.972,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2008",181.897,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2008",5.343,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2007",179.25,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2007",4.128,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2006",176.427,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2006",4.421,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",168.326,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",5.881,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2004",165.469,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2004",7.333,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2003",161.599,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2003",4.847,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2002",162.383,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2002",6.027,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2001",163.724,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2001",6.881,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2000",160.724,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2000",6.609,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1999",157.5,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1999",6.35,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1998",154.43,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1998",5.451,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1997",148.338,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1997",5.694,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1996",143.197,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1996",7.148,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1995",141.65,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1995",6.145,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1994",134.353,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1994",7.296,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1993",132.906,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1993",7.255,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1992",126.525,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1992",6.644,"A"
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1991",127.071,
"BHS","XA:2097","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1991",6.676,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2023",1220.458,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2023",214.465,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2022",1184.189,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2022",199.804,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2021",1166.211,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2021",203.853,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2020",1169.704,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2020",148.944,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2019",1199.325,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2019",215.428,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2018",1181.378,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2018",185.771,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2017",1169.044,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2017",220.611,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2016",1114.376,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2016",200.112,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2015",1096.809,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2015",196.062,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2014",1115.073,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2014",190.445,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2013",1131.813,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2013",213.5,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2012",1142.192,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2012",234.813,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2011",1173.251,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2011",230.075,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2010",1200.343,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2010",236.394,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2009",1277.08,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2009",271.034,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2008",1312.031,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2008",270.01,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2007",1232.789,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2007",244.283,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2006",1205.612,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2006",247.624,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",1225.059,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",247.322,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2004",1250.389,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2004",247.93,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2003",1270.483,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2003",247.027,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2002",1284.905,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2002",245.471,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2001",1289.169,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2001",242.495,"A"
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2000",1289.34,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2000",250.973,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1999",1281.788,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1999",260.754,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1998",1272.522,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1998",266.958,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1997",1252.401,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1997",274.01,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1996",1200.149,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1996",272.468,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1995",1141.506,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1995",267.542,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1994",1155.595,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1994",277.794,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1993",1246.658,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1993",305.069,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1992",1404.09,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1992",348.248,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1991",1518.067,
"BIH","XA:2113","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1991",380.453,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2023",4656.59,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2023",464.3,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2022",4702.462,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2022",475.339,"A"
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2021",4718.405,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2021",514.647,"A"
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2020",4763.833,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2020",518.894,"A"
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2019",4822.25,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2019",533.201,"A"
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2018",4833.014,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2018",546.843,"A"
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2017",4810.155,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2017",514.517,"A"
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2016",4808.875,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2016",468.301,"A"
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2015",4809.674,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2015",491.177,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2014",4808.315,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2014",510.522,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2013",4804.655,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2013",533.628,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2012",4800.108,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2012",556.552,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2011",4788.338,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2011",578.977,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2010",4769.318,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2010",601.084,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2009",4741.323,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2009",627.4,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2008",4681.76,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2008",641.391,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2007",4622.748,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2007",661.882,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2006",4575.065,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2006",684.075,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2005",4528.444,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2005",706.423,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2004",4482.429,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2004",729.953,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2003",4430.492,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2003",751.628,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2002",4375.272,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2002",770.945,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2001",4309.821,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2001",784.695,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2000",4232.187,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2000",799.387,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1999",4149.315,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1999",809.779,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1998",4060.999,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1998",814.454,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1997",3901.138,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1997",807.899,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1996",3569.602,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1996",764.309,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1995",3889.918,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1995",852.564,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1994",4103.262,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1994",904.498,"A"
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1993",4286.805,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1993",968.799,"A"
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1992",4522.9,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1992",1051.077,"A"
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","1991",4621.382,
"BLR","XA:2129","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","1991",1027.027,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2023",170.99,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2023",26.707,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2022",164.846,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2022",26.179,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2021",157.116,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2021",25.745,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2020",159.782,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2020",27.701,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2019",172.695,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2019",29.118,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2018",164.358,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2018",28.641,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2017",155.314,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2017",27.053,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2016",150.143,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2016",27.871,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2015",143.381,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2015",25.926,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2014",137.126,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2014",24.231,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2013",130.886,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2013",22.851,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2012",126.21,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2012",22.772,"A"
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2011",121.583,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2011",22.284,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2010",117.073,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2010",21.619,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_TOTAL","2009",112.793,
"BLZ","XA:2145","EMP_2EMP_SEX_ECO_NB","SEX_T","ECO_AGGREGATE_AGR","2009",21.063,
